,Split,Lam_fair,Type,Accuracy,Unfairness,Ploss,Relaxation
717,3,1.42,Test,0.4761904776096344,-0.4963095486164093,57896.98828125,-169172.328125
718,4,1.42,Train,0.48258116841316223,-0.5050749182701111,118346.8828125,-349021.3125
719,4,1.42,Test,0.46996182203292847,-0.47434911131858826,122691.1640625,-345441.71875
720,0,1.44,Train,0.47515836358070374,-0.49032044410705566,234878.375,-687840.8125
721,0,1.44,Test,0.4840265214443207,-0.5014125108718872,240000.90625,-691546.6875
722,1,1.44,Train,0.47387173771858215,-0.5003954172134399,61100.04296875,-177858.234375
723,1,1.44,Test,0.466445654630661,-0.49283546209335327,60987.51171875,-175043.1875
724,2,1.44,Train,0.47248613834381104,-0.49243366718292236,60304.98828125,-173479.3125
725,2,1.44,Test,0.46242716908454895,-0.5166015028953552,58345.8828125,-175126.59375
726,3,1.44,Train,0.4761480689048767,-0.4951332211494446,57698.5859375,-168369.875
727,3,1.44,Test,0.4761904776096344,-0.4963095486164093,57897.0078125,-169172.328125
728,4,1.44,Train,0.48129454255104065,-0.5048493146896362,120691.546875,-355587.78125
729,4,1.44,Test,0.4686558246612549,-0.47375982999801636,125122.6328125,-351935.84375
730,0,1.46,Train,0.47515836358070374,-0.49032044410705566,234878.375,-687840.8125
731,0,1.46,Test,0.4840265214443207,-0.5014125108718872,240000.90625,-691546.6875
732,1,1.46,Train,0.4739212095737457,-0.5003222227096558,61100.046875,-177858.234375
733,1,1.46,Test,0.466445654630661,-0.49283546209335327,60987.51953125,-175043.1875
734,2,1.46,Train,0.47248613834381104,-0.49243366718292236,60304.98828125,-173479.3125
735,2,1.46,Test,0.46242716908454895,-0.5166015028953552,58345.89453125,-175126.578125
736,3,1.46,Train,0.472535640001297,-0.49696794152259827,61264.109375,-178132.453125
737,3,1.46,Test,0.47267431020736694,-0.499489426612854,61474.953125,-178995.21875
738,4,1.46,Train,0.4801068902015686,-0.5042344927787781,123057.546875,-362170.3125
739,4,1.46,Test,0.4678521156311035,-0.4743749499320984,127575.1875,-358446.0625
740,0,1.48,Train,0.47184282541275024,-0.4929826259613037,249126.203125,-726937.6875
741,0,1.48,Test,0.4800080358982086,-0.5030591487884521,254482.4375,-730822.1875
742,1,1.48,Train,0.4720407724380493,-0.5009574890136719,63516.84375,-184477.109375
743,1,1.48,Test,0.464436411857605,-0.49351832270622253,63404.55078125,-181547.015625
744,2,1.48,Train,0.47011083364486694,-0.4921417236328125,62700.2578125,-179961.5
745,2,1.48,Test,0.4607193171977997,-0.5144936442375183,60664.86328125,-181684.0
746,3,1.48,Train,0.472535640001297,-0.49696794152259827,61264.11328125,-178132.46875
747,3,1.48,Test,0.47267431020736694,-0.499489426612854,61474.953125,-178995.25
748,4,1.48,Train,0.4801068902015686,-0.5042344927787781,123057.5546875,-362170.28125
749,4,1.48,Test,0.4678521156311035,-0.4743749499320984,127575.1875,-358446.0625
750,0,1.5,Train,0.47184282541275024,-0.4929826259613037,249126.203125,-726937.6875
751,0,1.5,Test,0.4800080358982086,-0.5030591487884521,254482.4375,-730822.1875
752,1,1.5,Train,0.4720407724380493,-0.5009574890136719,63516.859375,-184477.109375
753,1,1.5,Test,0.464436411857605,-0.49351832270622253,63404.5625,-181547.03125
754,2,1.5,Train,0.47011083364486694,-0.4921417236328125,62700.26953125,-179961.515625
755,2,1.5,Test,0.4607193171977997,-0.5144936442375183,60664.875,-181684.0
756,3,1.5,Train,0.472535640001297,-0.49696794152259827,61264.12109375,-178132.453125
757,3,1.5,Test,0.47267431020736694,-0.499489426612854,61474.96875,-178995.25
758,4,1.5,Train,0.4801068902015686,-0.5042344927787781,123057.5546875,-362170.28125
759,4,1.5,Test,0.4678521156311035,-0.4743749499320984,127575.2109375,-358446.0625
760,0,1.52,Train,0.469368577003479,-0.4941369295120239,258600.5625,-752985.1875
761,0,1.52,Test,0.4776974022388458,-0.5031523704528809,264114.4375,-756996.9375
762,1,1.52,Train,0.4720407724380493,-0.5009574890136719,63516.87109375,-184477.140625
763,1,1.52,Test,0.464436411857605,-0.49351832270622253,63404.578125,-181547.03125
764,2,1.52,Train,0.4676860570907593,-0.4947968125343323,65117.9921875,-186459.0625
765,2,1.52,Test,0.4593128263950348,-0.5157039165496826,63008.578125,-188256.34375
766,3,1.52,Train,0.4695664942264557,-0.49910202622413635,64847.41796875,-187907.15625
767,3,1.52,Test,0.4696604311466217,-0.5027998089790344,65070.5625,-188828.3125
768,4,1.52,Train,0.4764944612979889,-0.5061919093132019,130189.734375,-381938.21875
769,4,1.52,Test,0.46524009108543396,-0.4756273329257965,134970.3125,-378003.9375
770,0,1.54,Train,0.469368577003479,-0.4941369295120239,258600.5625,-752985.1875
771,0,1.54,Test,0.4776974022388458,-0.5031523704528809,264114.4375,-756996.9375
772,1,1.54,Train,0.4687747359275818,-0.5036787390708923,67136.1484375,-194401.328125
773,1,1.54,Test,0.4612216055393219,-0.4956395626068115,67023.703125,-191297.953125
774,2,1.54,Train,0.4676860570907593,-0.4947968125343323,65117.9921875,-186459.03125
775,2,1.54,Test,0.4593128263950348,-0.5157039165496826,63008.5859375,-188256.328125
776,3,1.54,Train,0.4695664942264557,-0.49910202622413635,64847.421875,-187907.15625
777,3,1.54,Test,0.4696604311466217,-0.5027998089790344,65070.58203125,-188828.34375
778,4,1.54,Train,0.4764944612979889,-0.5061919093132019,130189.734375,-381938.25
779,4,1.54,Test,0.46524009108543396,-0.4756273329257965,134970.3125,-378003.9375
780,0,1.56,Train,0.4670427441596985,-0.49454227089881897,268203.40625,-779118.75
781,0,1.56,Test,0.4752863049507141,-0.5026913285255432,273859.5,-783246.4375
782,1,1.56,Train,0.4687747359275818,-0.5036787390708923,67136.1484375,-194401.34375
783,1,1.56,Test,0.4612216055393219,-0.4956395626068115,67023.7109375,-191297.96875
784,2,1.56,Train,0.4653107821941376,-0.497997522354126,67526.09375,-192950.4375
785,2,1.56,Test,0.4580068290233612,-0.5164601802825928,65341.9375,-194823.265625
786,3,1.56,Train,0.4695664942264557,-0.49910202622413635,64847.44140625,-187907.171875
787,3,1.56,Test,0.4696604311466217,-0.5027998089790344,65070.58984375,-188828.328125
788,4,1.56,Train,0.4764944612979889,-0.5061919093132019,130189.7578125,-381938.25
789,4,1.56,Test,0.46524009108543396,-0.4756273329257965,134970.34375,-378003.9375
790,0,1.58,Train,0.4670427441596985,-0.49454227089881897,268203.40625,-779118.75
791,0,1.58,Test,0.4752863049507141,-0.5026913285255432,273859.5,-783246.4375
792,1,1.58,Train,0.4660530388355255,-0.5050114989280701,69554.7265625,-201021.546875
793,1,1.58,Test,0.46001607179641724,-0.4963005781173706,69442.09375,-197802.8125
794,2,1.58,Train,0.4653107821941376,-0.497997522354126,67526.1015625,-192950.453125
795,2,1.58,Test,0.4580068290233612,-0.5164601802825928,65341.94921875,-194823.265625
796,3,1.58,Train,0.4663994312286377,-0.5001850128173828,68422.3359375,-197676.390625
797,3,1.58,Test,0.4659433364868164,-0.5033783912658691,68657.9453125,-198656.625
798,4,1.58,Train,0.4729810059070587,-0.5084409117698669,137345.28125,-401722.3125
799,4,1.58,Test,0.4618243873119354,-0.476887047290802,142383.296875,-397572.65625
800,0,1.6,Train,0.4670427441596985,-0.49454227089881897,268203.40625,-779118.6875
801,0,1.6,Test,0.4752863049507141,-0.5026913285255432,273859.5,-783246.375
802,1,1.6,Train,0.4660530388355255,-0.5050114989280701,69554.7421875,-201021.546875
803,1,1.6,Test,0.46001607179641724,-0.4963005781173706,69442.09375,-197802.8125
804,2,1.6,Train,0.46347981691360474,-0.4984424412250519,69934.2265625,-199441.234375
805,2,1.6,Test,0.4559975862503052,-0.5176705121994019,67675.15625,-201388.5625
806,3,1.6,Train,0.4663994312286377,-0.5001850128173828,68422.34375,-197676.375
807,3,1.6,Test,0.4659433364868164,-0.5033783912658691,68657.953125,-198656.609375
808,4,1.6,Train,0.4729810059070587,-0.5084409117698669,137345.296875,-401722.25
809,4,1.6,Test,0.4618243873119354,-0.476887047290802,142383.3125,-397572.65625
810,0,1.62,Train,0.46362826228141785,-0.4962337911128998,282563.59375,-818288.75
811,0,1.62,Test,0.47227245569229126,-0.5042781233787537,288437.875,-822589.3125
812,1,1.62,Train,0.4638756811618805,-0.506923258304596,71981.8046875,-207646.515625
813,1,1.62,Test,0.4576049745082855,-0.49991101026535034,71869.15625,-204311.5
814,2,1.62,Train,0.46347981691360474,-0.4984424412250519,69934.2265625,-199441.25
815,2,1.62,Test,0.4559975862503052,-0.5176705121994019,67675.171875,-201388.578125
816,3,1.62,Train,0.46392518281936646,-0.5021179914474487,70810.1171875,-204192.21875
817,3,1.62,Test,0.4640345573425293,-0.5046559572219849,71053.9140625,-205211.53125
818,4,1.62,Train,0.4729810059070587,-0.5084409117698669,137345.296875,-401722.28125
819,4,1.62,Test,0.4618243873119354,-0.476887047290802,142383.328125,-397572.65625
820,0,1.6400000000000001,Train,0.46362826228141785,-0.4962337911128998,282563.59375,-818288.75
821,0,1.6400000000000001,Test,0.47227245569229126,-0.5042781233787537,288437.875,-822589.3125
822,1,1.6400000000000001,Train,0.4638756811618805,-0.506923258304596,71981.8046875,-207646.515625
823,1,1.6400000000000001,Test,0.4576049745082855,-0.49991101026535034,71869.1640625,-204311.5
824,2,1.6400000000000001,Train,0.46347981691360474,-0.4984424412250519,69934.25,-199441.234375
825,2,1.6400000000000001,Test,0.4559975862503052,-0.5176705121994019,67675.1875,-201388.59375
826,3,1.6400000000000001,Train,0.46392518281936646,-0.5021179914474487,70810.125,-204192.21875
827,3,1.6400000000000001,Test,0.4640345573425293,-0.5046559572219849,71053.921875,-205211.515625
828,4,1.6400000000000001,Train,0.4729810059070587,-0.5084409117698669,137345.328125,-401722.3125
829,4,1.6400000000000001,Test,0.4618243873119354,-0.476887047290802,142383.328125,-397572.65625
830,0,1.6600000000000001,Train,0.461797297000885,-0.4986523687839508,292235.8125,-844468.25
831,0,1.6600000000000001,Test,0.46986135840415955,-0.5065088868141174,298246.75,-848870.9375
832,1,1.6600000000000001,Train,0.4638756811618805,-0.506923258304596,71981.8203125,-207646.53125
833,1,1.6600000000000001,Test,0.4576049745082855,-0.49991101026535034,71869.1875,-204311.515625
834,2,1.6600000000000001,Train,0.46011480689048767,-0.4996509552001953,73564.7421875,-209189.671875
835,2,1.6600000000000001,Test,0.45258188247680664,-0.5176770091056824,71195.078125,-211249.5
836,3,1.6600000000000001,Train,0.46184679865837097,-0.5034387111663818,73205.4453125,-210712.359375
837,3,1.6600000000000001,Test,0.46192485094070435,-0.5057937502861023,73458.0,-211772.03125
838,4,1.6600000000000001,Train,0.4729810059070587,-0.5084409117698669,137345.359375,-401722.3125
839,4,1.6600000000000001,Test,0.4618243873119354,-0.476887047290802,142383.375,-397572.6875
840,0,1.68,Train,0.461797297000885,-0.4986523687839508,292235.8125,-844468.25
841,0,1.68,Test,0.46986135840415955,-0.5065088868141174,298246.75,-848870.9375
842,1,1.68,Train,0.46001583337783813,-0.5084477066993713,75611.1875,-217577.09375
843,1,1.68,Test,0.4547920525074005,-0.5018506050109863,75497.328125,-214067.296875
844,2,1.68,Train,0.46011480689048767,-0.4996509552001953,73564.7578125,-209189.6875
845,2,1.68,Test,0.45258188247680664,-0.5176770091056824,71195.09375,-211249.484375
846,3,1.68,Train,0.46184679865837097,-0.5034387111663818,73205.453125,-210712.390625
847,3,1.68,Test,0.46192485094070435,-0.5057937502861023,73458.0,-211772.046875
848,4,1.68,Train,0.46738916635513306,-0.5096871852874756,149271.5,-434695.59375
849,4,1.68,Test,0.45549526810646057,-0.47833389043807983,154739.234375,-430183.90625
850,0,1.7,Train,0.45937252044677734,-0.5003998875617981,301873.1875,-870620.5
851,0,1.7,Test,0.4682539701461792,-0.5089121460914612,308023.75,-875134.8125
852,1,1.7,Train,0.46001583337783813,-0.5084477066993713,75611.1875,-217577.09375
853,1,1.7,Test,0.4547920525074005,-0.5018506050109863,75497.3359375,-214067.28125
854,2,1.7,Train,0.46011480689048767,-0.4996509552001953,73564.7734375,-209189.703125
855,2,1.7,Test,0.45258188247680664,-0.5176770091056824,71195.1171875,-211249.5
856,3,1.7,Train,0.4595704674720764,-0.504000723361969,75608.0546875,-217236.921875
857,3,1.7,Test,0.4599156081676483,-0.5066238641738892,75869.765625,-218336.25
858,4,1.7,Train,0.466201514005661,-0.5099155902862549,151666.0625,-441295.34375
859,4,1.7,Test,0.45489251613616943,-0.47940289974212646,157218.96875,-436711.15625
860,0,1.72,Train,0.45937252044677734,-0.5003998875617981,301873.1875,-870620.5
861,0,1.72,Test,0.4682539701461792,-0.5089121460914612,308023.75,-875134.6875
862,1,1.72,Train,0.46001583337783813,-0.5084477066993713,75611.203125,-217577.125
863,1,1.72,Test,0.4547920525074005,-0.5018506050109863,75497.3515625,-214067.296875
864,2,1.72,Train,0.45655184984207153,-0.5018327236175537,77206.53125,-218944.53125
865,2,1.72,Test,0.4491661787033081,-0.5217558145523071,74727.7265625,-221117.796875
866,3,1.72,Train,0.4595704674720764,-0.504000723361969,75608.0703125,-217236.953125
867,3,1.72,Test,0.4599156081676483,-0.5066238641738892,75869.7734375,-218336.28125
868,4,1.72,Train,0.46615201234817505,-0.5098426342010498,151666.0625,-441295.34375
869,4,1.72,Test,0.45489251613616943,-0.47940289974212646,157218.984375,-436711.15625
870,0,1.74,Train,0.45744261145591736,-0.5027425289154053,311540.375,-896791.5
871,0,1.74,Test,0.46574240922927856,-0.5082452893257141,317827.46875,-901408.625
872,1,1.74,Train,0.45655184984207153,-0.5096664428710938,79262.375,-227520.96875
873,1,1.74,Test,0.4514767825603485,-0.5029075741767883,79148.2890625,-223835.578125
874,2,1.74,Train,0.45655184984207153,-0.5018327236175537,77206.53125,-218944.5625
875,2,1.74,Test,0.4491661787033081,-0.5217558145523071,74727.7265625,-221117.796875
876,3,1.74,Train,0.4595704674720764,-0.504000723361969,75608.0859375,-217236.984375
877,3,1.74,Test,0.4599156081676483,-0.5066238641738892,75869.796875,-218336.28125
878,4,1.74,Train,0.46397465467453003,-0.5110284090042114,156476.640625,-454509.84375
879,4,1.74,Test,0.4517781734466553,-0.4835290312767029,162200.75,-449782.125
880,0,1.76,Train,0.4562549591064453,-0.5029102563858032,316372.6875,-909878.625
881,0,1.76,Test,0.46473780274391174,-0.508656919002533,322729.0,-914546.6875
882,1,1.76,Train,0.45655184984207153,-0.5096664428710938,79262.3828125,-227520.984375
883,1,1.76,Test,0.4514767825603485,-0.5029075741767883,79148.296875,-223835.53125
884,2,1.76,Train,0.45432502031326294,-0.5032690167427063,79645.34375,-225453.75
885,2,1.76,Test,0.4463532269001007,-0.5240230560302734,77094.890625,-227701.890625
886,3,1.76,Train,0.4561559855937958,-0.5052367448806763,79208.015625,-227022.234375
887,3,1.76,Test,0.45690175890922546,-0.5065589547157288,79482.296875,-228180.625
888,4,1.76,Train,0.46397465467453003,-0.5110284090042114,156476.640625,-454509.8125
889,4,1.76,Test,0.4517781734466553,-0.4835290312767029,162200.75,-449782.15625
890,0,1.78,Train,0.45556214451789856,-0.5028502941131592,321204.15625,-922960.375
891,0,1.78,Test,0.46383363008499146,-0.5096826553344727,327630.90625,-927679.0625
892,1,1.78,Train,0.45655184984207153,-0.5096664428710938,79262.40625,-227520.96875
893,1,1.78,Test,0.4514767825603485,-0.5029075741767883,79148.3046875,-223835.578125
894,2,1.78,Train,0.45432502031326294,-0.5032690167427063,79645.3671875,-225453.78125
895,2,1.78,Test,0.4463532269001007,-0.5240230560302734,77094.8984375,-227701.890625
896,3,1.78,Train,0.4561559855937958,-0.5052367448806763,79208.03125,-227022.234375
897,3,1.78,Test,0.45690175890922546,-0.5065589547157288,79482.296875,-228180.609375
898,4,1.78,Train,0.46397465467453003,-0.5110284090042114,156476.671875,-454509.8125
899,4,1.78,Test,0.4517781734466553,-0.4835290312767029,162200.75,-449782.15625
900,0,1.8,Train,0.45462194085121155,-0.5042822360992432,326059.0625,-936060.5625
901,0,1.8,Test,0.4621257781982422,-0.5092479586601257,332553.875,-940832.9375
902,1,1.8,Train,0.45338478684425354,-0.5132917761802673,82923.03125,-237470.703125
903,1,1.8,Test,0.4485633969306946,-0.5036449432373047,82809.75,-233611.4375
904,2,1.8,Train,0.45432502031326294,-0.5032690167427063,79645.3828125,-225453.78125
905,2,1.8,Test,0.4463532269001007,-0.5240230560302734,77094.9140625,-227701.890625
906,3,1.8,Train,0.4561559855937958,-0.5052367448806763,79208.046875,-227022.265625
907,3,1.8,Test,0.45690175890922546,-0.5065589547157288,79482.3125,-228180.609375
908,4,1.8,Train,0.46105504035949707,-0.5141041278839111,163672.65625,-474318.125
909,4,1.8,Test,0.4491661787033081,-0.48522794246673584,169657.046875,-469376.9375
910,0,1.82,Train,0.4534837603569031,-0.506389319896698,330876.90625,-949137.4375
911,0,1.82,Test,0.4608197808265686,-0.509221613407135,337444.28125,-953962.125
912,1,1.82,Train,0.45338478684425354,-0.5132917761802673,82923.0390625,-237470.734375
913,1,1.82,Test,0.4485633969306946,-0.5036449432373047,82809.75,-233611.4375
914,2,1.82,Train,0.45115795731544495,-0.5053870677947998,83299.96875,-235216.015625
915,2,1.82,Test,0.44333934783935547,-0.5261401534080505,80641.0703125,-237578.6875
916,3,1.82,Train,0.45318686962127686,-0.5084882378578186,82835.2265625,-236822.296875
917,3,1.82,Test,0.45348602533340454,-0.5109602212905884,83121.15625,-238037.171875
918,4,1.82,Train,0.46105504035949707,-0.5141041278839111,163672.65625,-474318.125
919,4,1.82,Test,0.4491661787033081,-0.48522794246673584,169657.0625,-469376.84375
920,0,1.84,Train,0.4526425302028656,-0.5072979927062988,335716.4375,-962224.625
921,0,1.84,Test,0.4597146809101105,-0.5099551677703857,342354.46875,-967100.25
922,1,1.84,Train,0.45338478684425354,-0.5132917761802673,82923.0546875,-237470.703125
923,1,1.84,Test,0.4485633969306946,-0.5036449432373047,82809.765625,-233611.4375
924,2,1.84,Train,0.45115795731544495,-0.5053870677947998,83299.96875,-235216.015625
925,2,1.84,Test,0.44333934783935547,-0.5261401534080505,80641.078125,-237578.6875
926,3,1.84,Train,0.45318686962127686,-0.5084882378578186,82835.2265625,-236822.296875
927,3,1.84,Test,0.45348602533340454,-0.5109602212905884,83121.171875,-238037.203125
928,4,1.84,Train,0.46105504035949707,-0.5141041278839111,163672.671875,-474318.1875
929,4,1.84,Test,0.4491661787033081,-0.48522794246673584,169657.0625,-469376.875
930,0,1.86,Train,0.45130640268325806,-0.5079870223999023,340533.5625,-975301.9375
931,0,1.86,Test,0.45911192893981934,-0.5104829668998718,347243.21875,-980228.25
932,1,1.86,Train,0.45036619901657104,-0.5143448114395142,86611.0078125,-247434.796875
933,1,1.86,Test,0.443942129611969,-0.5070228576660156,86500.3203125,-243401.140625
934,2,1.86,Train,0.45115795731544495,-0.5053870677947998,83300.0,-235216.015625
935,2,1.86,Test,0.44333934783935547,-0.5261401534080505,80641.1015625,-237578.6875
936,3,1.86,Train,0.45318686962127686,-0.5084882378578186,82835.234375,-236822.3125
937,3,1.86,Test,0.45348602533340454,-0.5109602212905884,83121.1953125,-238037.171875
938,4,1.86,Train,0.45793744921684265,-0.5140023827552795,170901.328125,-494144.3125
939,4,1.86,Test,0.44514769315719604,-0.4898190498352051,177144.0,-488987.25
940,0,1.8800000000000001,Train,0.4503166973590851,-0.5085222721099854,345371.34375,-988392.375
941,0,1.8800000000000001,Test,0.4584086835384369,-0.5113327503204346,352151.0625,-993371.125
942,1,1.8800000000000001,Train,0.45036619901657104,-0.5143448114395142,86611.015625,-247434.8125
943,1,1.8800000000000001,Test,0.443942129611969,-0.5070228576660156,86500.3359375,-243401.15625
944,2,1.8800000000000001,Train,0.44799089431762695,-0.5072596669197083,86962.9140625,-244983.65625
945,2,1.8800000000000001,Test,0.44183242321014404,-0.5262941122055054,84197.1875,-247461.1875
946,3,1.8800000000000001,Train,0.4502672255039215,-0.5106154680252075,86467.4140625,-246625.46875
947,3,1.8800000000000001,Test,0.4510749578475952,-0.5113521814346313,86765.703125,-247897.703125
948,4,1.8800000000000001,Train,0.45793744921684265,-0.5140023827552795,170901.328125,-494144.3125
949,4,1.8800000000000001,Test,0.44514769315719604,-0.4898190498352051,177144.015625,-488987.15625
950,0,1.9000000000000001,Train,0.44893112778663635,-0.5093610286712646,350189.125,-1001466.8125
951,0,1.9000000000000001,Test,0.45730358362197876,-0.5111303925514221,357041.21875,-1006501.4375
952,1,1.9000000000000001,Train,0.45036619901657104,-0.5143448114395142,86611.03125,-247434.796875
953,1,1.9000000000000001,Test,0.443942129611969,-0.5070228576660156,86500.3515625,-243401.15625
954,2,1.9000000000000001,Train,0.44799089431762695,-0.5072596669197083,86962.9296875,-244983.65625
955,2,1.9000000000000001,Test,0.44183242321014404,-0.5262941122055054,84197.2109375,-247461.1875
956,3,1.9000000000000001,Train,0.4502672255039215,-0.5106154680252075,86467.4296875,-246625.5
957,3,1.9000000000000001,Test,0.4510749578475952,-0.5113521814346313,86765.7109375,-247897.671875
958,4,1.9000000000000001,Train,0.45793744921684265,-0.5140023827552795,170901.328125,-494144.3125
959,4,1.9000000000000001,Test,0.44514769315719604,-0.4898190498352051,177144.03125,-488987.1875
960,0,1.92,Train,0.44799089431762695,-0.5100460052490234,355062.4375,-1014577.125
961,0,1.92,Test,0.45539480447769165,-0.5155515670776367,361981.59375,-1019666.75
962,1,1.92,Train,0.45036619901657104,-0.5143448114395142,86611.265625,-247435.046875
963,1,1.92,Test,0.443942129611969,-0.5070228576660156,86500.59375,-243401.359375
964,2,1.92,Train,0.44799089431762695,-0.5072596669197083,86962.9453125,-244983.640625
965,2,1.92,Test,0.44183242321014404,-0.5262941122055054,84197.21875,-247461.203125
966,3,1.92,Train,0.4483867883682251,-0.5131997466087341,88924.3359375,-253179.140625
967,3,1.92,Test,0.4494675397872925,-0.5109515190124512,89229.9453125,-254488.375
968,4,1.92,Train,0.45477038621902466,-0.5165347456932068,178141.796875,-513977.875
969,4,1.92,Test,0.4434398114681244,-0.49106037616729736,184641.21875,-508608.875
970,0,1.94,Train,0.44799089431762695,-0.5100460052490234,355062.4375,-1014577.25
971,0,1.94,Test,0.45539480447769165,-0.5155515670776367,361981.59375,-1019666.875
972,1,1.94,Train,0.4462094306945801,-0.5161341428756714,91525.3359375,-260719.828125
973,1,1.94,Test,0.4407273530960083,-0.5080689787864685,91418.09375,-256458.9375
974,2,1.94,Train,0.4455166161060333,-0.5091959238052368,90657.3671875,-254767.25
975,2,1.94,Test,0.43871811032295227,-0.5312770009040833,87789.734375,-257361.203125
976,3,1.94,Train,0.4483867883682251,-0.5131997466087341,88924.3515625,-253179.140625
977,3,1.94,Test,0.4494675397872925,-0.5109515190124512,89229.9453125,-254488.40625
978,4,1.94,Train,0.45477038621902466,-0.5165347456932068,178141.828125,-513977.875
979,4,1.94,Test,0.4434398114681244,-0.49106037616729736,184641.234375,-508608.875
980,0,1.96,Train,0.44799089431762695,-0.5100460052490234,355062.4375,-1014577.25
981,0,1.96,Test,0.45539480447769165,-0.5155515670776367,361981.625,-1019666.9375
982,1,1.96,Train,0.4462094306945801,-0.5161341428756714,91525.3359375,-260719.828125
983,1,1.96,Test,0.4407273530960083,-0.5080689787864685,91418.1015625,-256458.9375
984,2,1.96,Train,0.4455166161060333,-0.5091959238052368,90657.3828125,-254767.25
985,2,1.96,Test,0.43871811032295227,-0.5312770009040833,87789.734375,-257361.203125
986,3,1.96,Train,0.4483867883682251,-0.5131997466087341,88924.3671875,-253179.15625
987,3,1.96,Test,0.4494675397872925,-0.5109515190124512,89229.953125,-254488.40625
988,4,1.96,Train,0.4524940550327301,-0.5180286169052124,182973.75,-527199.6875
989,4,1.96,Test,0.4416314959526062,-0.49289828538894653,189643.6875,-521688.59375
990,0,1.98,Train,0.44799089431762695,-0.5100460052490234,355062.4375,-1014577.125
991,0,1.98,Test,0.45539480447769165,-0.5155515670776367,361981.625,-1019666.9375
992,1,1.98,Train,0.4442794919013977,-0.5181061029434204,94016.390625,-267379.75
993,1,1.98,Test,0.4383162558078766,-0.511359691619873,93912.7109375,-263004.5625
994,2,1.98,Train,0.4455166161060333,-0.5091959238052368,90657.3984375,-254767.28125
995,2,1.98,Test,0.43871811032295227,-0.5312770009040833,87789.75,-257361.203125
996,3,1.98,Train,0.4483867883682251,-0.5131997466087341,88924.6015625,-253179.359375
997,3,1.98,Test,0.4494675397872925,-0.5109515190124512,89230.2109375,-254488.609375
998,4,1.98,Train,0.4524940550327301,-0.5180286169052124,182973.75,-527199.75
999,4,1.98,Test,0.4416314959526062,-0.49289828538894653,189643.6875,-521688.59375
